Категория,Значение
C,30.63235
C,40.50148
D,36.83671
A,3.58086
C,44.88422
A,72.58373
B,42.57867
D,97.06991
C,10.48607
B,36.94231
D,82.69597
D,89.60295
D,69.62008
A,4.91146
A,20.77427
A,7.66105
B,54.63803
D,97.41772
D,20.11177
C,4.87563
A,5.23415
C,15.09903
A,63.28753
A,45.48221
C,71.23914
D,71.83264
C,65.90324
B,23.04284
A,88.67282
A,12.58698
A,24.94883
D,46.91641
A,64.76777
B,75.59297
A,77.83616
B,32.04233
A,38.34582
D,17.26269
C,22.98561
D,57.07825
C,25.49703
B,5.63961
A,24.15312
B,2.80099
A,18.82446
C,96.49984
C,78.67323
D,57.02641
B,61.44575
A,35.61861
B,64.72496
C,99.63967
B,78.38601
D,13.01308
D,20.20209
B,47.83554
A,84.18351
D,5.30698
A,7.40601
D,48.84873
A,19.22215
D,12.55015
A,13.31002
B,99.69756
C,56.67408
B,28.43077
C,79.99972
D,34.88643
D,35.74796
D,58.34613
C,50.19275
C,11.89035
D,54.74614
D,77.03613
D,7.66186
A,81.52388
C,73.02214
D,92.25557
B,15.2065
C,61.34435
A,10.54821
D,93.68817
B,88.83883
A,69.33994
A,11.60187
C,84.43392
C,87.98434
C,68.23454
B,68.24269
C,50.22168
A,66.09776
A,63.52017
B,24.48969
A,44.30334
C,86.47316
B,89.73945
A,75.75948
A,44.00488
A,21.33303
A,68.06166
B,46.96362
C,69.95441
C,41.60197
C,54.6447
A,48.37441
C,81.28403
B,44.5291
D,67.44123
C,76.69663
A,42.90235
A,50.15295
D,31.82666
B,61.36571
D,42.21821
C,51.26315
B,97.87259
D,4.03862
B,51.18574
A,57.02362
D,9.9753
A,56.46997
B,31.952
D,74.65652
B,89.75928
D,71.81901
B,5.60673
C,80.57154
A,9.91015
B,77.52187
C,34.36494
B,63.82232
D,3.47081
A,30.33454
D,84.7546
B,71.47895
A,75.94034
A,2.86051
D,56.01435
C,14.54451
A,90.6589
C,36.12494
D,36.86282
A,64.61058
D,7.46154
C,80.03541
D,33.19928
C,31.49854
B,77.14014
B,64.41634
C,29.41338
C,65.09197
D,35.62633
D,68.10197
D,1.26511
D,93.21027
A,23.65728
C,12.78326
C,15.83202
A,40.84614
C,60.5376
B,32.49183
B,5.53761
A,3.89483
A,78.37796
A,8.25009
B,22.85766
B,25.2033
B,10.15311
C,67.06177
D,92.18018
A,82.97694
D,31.97143
A,31.75606
B,88.14472
B,43.00886
C,73.93545
B,66.23036
D,51.92233
C,66.76217
C,60.54428
B,47.65018
D,30.64169
B,81.3293
B,59.61479
C,38.78948
B,8.645
B,34.99883
D,84.11468
C,27.04574
C,23.95426
D,3.6089
D,4.62952
C,27.10815
B,59.91177
A,35.06963
C,58.29021
B,51.00156
D,52.18731
A,46.67491
A,96.98573
B,32.00684
B,56.21022
A,80.30487
D,43.96908
B,41.83255
D,79.64661
C,60.83347
D,15.16564
D,75.3814
D,39.40113
C,23.54563
C,44.77048
B,1.89349
B,77.51864
C,67.60985
B,33.66876
A,57.64704
D,21.23098
D,44.01811
A,0.37282
C,67.80766
A,95.74795
D,99.28941
C,93.65746
D,19.9456
C,97.05404
A,56.90601
A,97.85061
D,9.54932
D,57.6936
C,60.7571
C,58.13507
A,81.43327
D,5.85196
C,27.76275
D,36.99196
B,42.03011
A,32.26721
C,84.22325
A,3.73979
A,62.62252
A,17.74871
C,64.22251
C,89.64874
B,30.96962
C,15.34906
C,33.85137
D,87.00044
B,58.47226
A,25.62298
B,49.41907
A,52.74115
A,60.14137
A,57.24908
C,5.02305
A,51.98256
C,73.1376
B,95.41458
C,92.74692
D,32.34876
C,2.93699
D,16.29023
D,24.07873
C,5.02877
B,16.47381
D,94.15758
C,94.82666
C,23.24355
B,66.82139
D,37.41623
C,71.01882
D,54.08845
C,45.63885
B,95.35722
C,73.58167
B,21.01657
D,84.33522
C,3.63835
B,76.83556
C,18.51008
D,81.31301
B,26.85465
D,89.63035
D,5.32174
A,41.52719
D,18.89532
D,26.71767
A,47.64696
D,90.71933
A,81.52462
B,91.25048
B,48.7045
B,55.87445
A,62.84325
B,55.3204
D,41.54536
A,96.14513
D,89.92667
C,32.78473
B,98.92035
C,41.35518
C,74.8247
C,88.51053
B,30.61809
B,61.98423
C,0.55475
C,28.67354
C,17.26634
B,72.20282
C,86.816
A,71.99784
C,86.12349
A,51.48621
B,31.03255
C,27.09643
D,76.67677
B,3.31548
D,85.97085
D,3.29494
C,9.49029
B,65.49293
C,54.44187
B,53.66403
C,87.60205
D,90.1445
C,31.82571
C,66.3391
B,74.49436
C,61.7217
C,5.86029
D,87.50878
D,54.83598
B,98.74087
B,65.98396
A,17.88774
D,34.99721
D,37.99811
B,77.51194
B,29.26752
B,40.22036
B,67.11257
A,86.1125
D,58.97404
A,69.25718
A,8.91868
B,10.14854
C,78.83266
B,63.47136
A,76.01627
A,98.06592
C,32.51896
D,66.70287
A,85.13504
B,26.77573
B,45.48463
D,15.28486
A,45.06542
B,40.14046
A,6.71302
D,17.90645
A,86.63647
B,86.78055
B,22.9366
A,21.25687
B,80.53543
B,70.18727
C,15.86343
C,72.72361
C,98.89933
B,86.22351
A,94.52214
B,29.20961
A,33.32232
A,84.54597
D,94.05354
A,2.23878
B,14.15376
B,75.11975
A,63.61722
A,90.08028
B,64.12544
D,32.6875
A,62.13308
D,81.84287
D,50.1779
A,22.29524
B,15.79354
D,19.08244
C,5.30043
D,76.19277
A,67.80729
C,96.88623
D,71.36401
A,9.61598
C,93.52913
C,57.59731
B,82.77012
C,78.28069
D,59.26701
D,16.25252
B,78.56205
A,61.13453
A,49.86041
B,86.66577
D,50.16711
C,48.13221
C,53.17389
A,52.30513
B,76.35565
B,33.86299
C,77.5265
C,29.65918
C,72.28412
C,78.97665
B,19.23891
C,24.5978
C,56.27236
B,88.7102
C,79.89781
D,66.61009
C,69.06353
A,35.83559
B,21.41277
A,48.26404
C,48.24897
B,6.14878
A,16.52883
B,66.15166
C,92.99489
D,76.53484
A,19.90208
B,71.10261
C,41.27014
C,97.99402
B,99.52993
B,83.36879
C,43.93312
D,12.79714
A,88.91426
B,64.00446
B,74.7142
B,30.80544
C,77.65306
B,95.15778
A,68.85611
B,96.80158
B,44.46068
A,57.0627
D,17.56834
A,21.03817
B,73.62686
C,50.10485
D,68.93556
A,43.51685
C,78.45368
D,50.97811
B,53.61208
B,31.76594
C,19.78282
B,15.14201
B,82.49712
C,67.40801
D,96.601
A,46.08415
A,21.25219
D,36.36732
D,87.49273
C,82.6081
B,69.0448
C,0.80608
B,98.2391
B,13.7788
A,22.74472
D,31.08309
D,19.70836
C,83.65366
D,44.78298
D,83.91962
A,74.74241
B,40.56767
C,92.38159
A,69.63028
B,81.46356
B,13.02686
B,65.47768
B,26.16756
C,27.29195
C,68.07749
D,75.78149
D,32.64771
D,66.66403
C,76.49442
B,85.19459
D,21.98573
D,44.47756
D,65.30112
D,24.45375
A,65.32927
B,77.52379
C,70.8946
B,78.63421
A,87.2593
B,26.60159
D,31.42474
D,82.61568
C,80.85988
A,77.91767
D,88.72926
C,5.53325
D,63.95455
C,39.15416
B,65.5641
A,7.82175
C,27.96576
D,8.25571
D,74.97049
D,23.39691
D,65.85336
D,33.16541
D,66.38872
B,19.44448
D,8.34934
D,15.73336
B,82.54421
B,42.45627
C,21.47332
B,28.70133
C,8.2206
A,31.15623
C,12.14201
C,26.81559
C,92.72123
D,1.46012
B,11.03507
C,2.2632
C,8.25082
A,28.4439
D,87.66234
B,84.32664
B,21.15349
A,0.68213
B,62.61644
B,21.2564
A,12.48472
B,61.41748
A,29.84226
B,82.73418
C,47.07462
A,34.06237
C,2.90579
D,77.52759
A,4.63925
C,78.28657
D,82.1432
A,20.04766
B,65.53744
D,33.48275
A,65.42849
B,72.11582
A,60.29067
C,18.83536
D,59.96308
C,55.10424
A,85.0299
C,7.33021
C,45.08729
C,94.03852
A,70.30941
C,1.8994
D,85.84006
B,53.44392
D,0.00352
C,2.60128
B,7.33863
D,26.73282
A,42.54331
B,28.05091
D,48.74057
A,53.2073
C,80.90597
A,0.64243
B,19.65604
D,31.88749
C,59.85442
A,64.01385
B,17.22789
C,72.92106
C,78.85342
A,77.6686
D,68.4708
A,51.45428
A,60.97329
C,78.24738
C,16.91847
C,7.0642
A,32.11492
C,79.28758
D,86.15932
A,86.68756
D,8.75268
B,17.60301
B,56.34438
A,54.87739
D,4.45723
D,24.60976
D,89.55176
A,61.4423
A,44.30557
D,42.85459
C,67.28815
C,74.90211
C,3.09363
C,3.61404
A,6.9488
C,23.65687
B,26.30705
A,48.69826
A,49.08549
B,35.3614
D,30.95736
D,26.25885
D,60.54031
A,81.49883
C,52.74416
A,56.95775
B,43.23504
D,70.55855
C,82.40427
A,38.13739
C,19.06551
D,35.91121
B,50.50787
C,48.04273
D,2.32369
C,76.94928
C,43.69741
C,51.01688
C,74.00206
C,66.32523
A,41.96288
D,72.44926
A,12.46131
A,84.74364
A,29.1813
B,73.5135
D,95.46828
A,87.8427
B,76.21572
A,33.1511
C,27.44338
B,53.34581
D,92.96218
B,7.54696
C,95.93034
A,60.89731
D,25.66276
D,71.21302
A,71.94792
C,99.89139
B,43.50253
D,78.63702
B,8.94428
C,63.39063
A,25.7689
D,4.33053
A,44.24753
A,40.67912
C,34.61819
A,96.27584
A,96.8333
C,90.07252
C,4.57411
B,95.47499
C,11.37251
D,22.01438
B,3.89461
A,23.46962
C,86.6432
B,20.20366
C,60.7501
B,48.05457
D,22.26401
B,41.71114
D,18.61856
C,59.46487
C,39.49379
D,26.93842
C,57.35623
D,14.75016
B,95.27561
C,68.0787
A,28.83934
B,32.59211
B,96.15347
A,69.56152
D,57.14137
B,64.6742
D,44.04608
C,54.33869
C,69.36452
D,63.99765
D,33.65615
B,70.43338
B,93.49861
B,8.12665
A,35.2159
D,17.75377
A,86.81284
D,59.75588
B,61.67014
B,85.62619
C,32.00252
B,96.61374
B,59.5087
C,4.93142
B,68.72374
D,42.87022
B,19.45814
D,62.15189
C,66.09271
D,92.60746
D,88.67798
B,85.56944
A,55.42829
A,27.78834
C,79.82126
B,52.23933
A,51.61525
B,55.5302
C,79.67037
C,36.86183
A,54.49442
B,6.26406
C,68.56331
A,18.81764
D,67.10404
D,95.61624
C,11.48057
C,18.73248
A,84.70281
D,69.56037
D,18.77171
D,15.46212
C,92.63578
B,12.5169
D,45.45585
A,4.1185
A,60.40698
B,33.57316
B,38.85967
D,80.77969
B,27.01191
C,44.94836
D,99.48653
D,81.99486
B,87.8714
A,72.98424
A,47.67421
B,6.03352
D,79.02716
D,59.56148
A,92.58725
C,28.74043
A,71.3394
A,23.26981
C,76.49359
D,98.0326
B,6.56789
A,70.75517
C,2.83305
B,47.0658
B,97.71143
A,50.07415
C,63.89629
A,79.85787
A,26.02845
B,73.50043
B,16.50318
D,73.77091
D,21.10323
D,80.62247
C,70.18998
B,81.04236
C,27.23344
C,45.15398
D,36.12753
C,9.65965
A,86.39974
D,86.41299
C,84.03596
A,37.6238
A,92.94317
C,64.68136
D,39.78514
B,18.37028
B,86.44306
A,76.81086
B,94.21932
D,93.52447
C,12.06881
A,34.50443
D,32.35298
B,16.33071
D,28.33539
A,18.02457
A,47.35479
D,50.73331
D,8.10334
D,77.62959
B,82.61956
D,52.46031
B,53.451
D,98.70605
B,38.47001
A,4.38993
D,21.07038
B,88.1281
D,4.65045
C,30.75385
A,91.40126
C,56.73302
B,34.69691
D,32.63612
C,15.66289
A,95.17058
D,39.38147
A,67.97598
A,31.2086
C,10.07756
B,79.12985
D,81.12841
A,84.30652
B,97.03833
D,46.01752
C,20.38643
B,48.07593
A,76.45588
A,10.70797
A,66.63553
D,3.1481
D,28.33069
B,70.90087
A,93.93262
A,84.28199
D,99.82952
C,80.85041
C,39.3721
B,62.8549
B,92.92814
A,36.46561
A,34.78787
B,77.88546
D,32.65043
D,29.24237
B,73.4497
B,30.41798
C,45.02265
D,87.47068
A,59.85464
B,73.50734
D,61.25393
D,98.39899
B,6.40828
B,45.62464
B,67.58465
D,47.83819
B,79.19765
D,61.21454
A,32.17797
B,61.79805
A,75.98925
D,60.98596
C,99.44039
C,70.30259
D,55.76436
C,79.88358
D,24.6459
A,74.89021
D,27.2622
C,78.55696
B,72.39122
D,96.78467
B,12.77709
C,98.27014
B,2.84475
D,84.58413
D,99.11738
B,70.41982
D,42.89188
B,63.79793
C,18.86382
C,23.99102
B,63.09804
D,92.36975
B,98.81722
D,24.26352
B,34.39334
A,34.41963
D,1.83524
A,43.72884
A,12.85592
C,15.05884
D,86.18901
A,93.14028
A,28.02087
C,63.78383
A,39.73765
A,4.92151
D,53.66267
B,39.38362
A,42.27738
A,50.72214
B,9.02677
A,76.32312
A,24.45664
B,16.34498
D,69.36794
A,32.90348
C,33.13822
C,14.10025
A,19.47104
C,3.53508
B,80.05291
C,78.5107
A,7.84269
B,82.51454
B,11.2956
B,98.36153
C,60.29652
B,69.40149
B,28.48956
A,86.39592
D,15.37627
D,57.64359
B,73.229
D,0.34702
C,34.54218
B,8.61165
B,37.65915
B,48.04845
D,2.02233
A,74.63819
B,14.48719
A,95.44413
D,83.13103
B,45.43441
D,89.87917
A,48.94073
A,81.69191
C,35.53699
C,11.558
C,72.44803
C,25.30362
D,36.21499
D,53.55113
C,52.59391
C,42.78285
A,47.13587
D,34.06934
A,4.31387
D,88.70191
C,43.40584
A,32.24805
C,12.01877
B,98.59425
B,96.60246
A,79.05549
C,30.09542
B,83.75084
A,2.76394
B,98.62202
B,43.77217
A,43.80406
B,14.98358
A,17.38276
D,87.67152
C,22.42566
B,2.64139
C,35.17582
B,51.52541
A,50.68577
B,26.87915
B,14.41425
C,36.17687
B,85.7621
D,72.66066
B,91.34958
A,11.21541
C,5.20622
C,55.47634
A,98.00396
C,89.34562
D,19.70479
C,99.38774
A,61.73211
D,69.48704
B,49.31545
A,9.86364
C,78.97706
B,64.18299
A,66.60668
A,89.61088
A,24.37939
C,3.70153
B,18.53275
B,59.04957
B,28.49395
D,38.45699
B,69.86989
D,82.79439
D,11.16195
B,60.12705
C,59.79744
D,41.80888
B,78.3171
D,62.46811
D,59.33289
D,21.72884
A,40.88705
D,73.14659
C,22.33254
A,84.43873
D,91.19657
B,14.86153
D,77.67836
D,82.2431
D,15.11707
C,17.6657
D,55.1256
A,93.16944
C,47.41794
C,3.97583
B,8.85079
D,90.25185
A,19.90745
A,26.72347
C,4.42306
D,10.85171
C,79.79381
A,34.59314
B,70.86803
B,73.18874
B,43.15307
C,36.75131
D,49.66581
A,80.58433
D,20.64176
D,38.92848
D,79.92231
A,4.70885
A,70.10407
C,97.13816
D,42.73368
B,56.85417
C,8.60207
C,61.69956
D,55.68009
B,8.1044
D,77.43751
C,20.71563
C,0.04268
A,3.31851
D,49.22096
A,20.28128
B,59.39261
B,79.08154
D,67.99757
D,31.04088
B,45.50142
A,11.27575
A,71.55066
B,54.50044
B,65.32125
B,89.63442
B,73.71706
A,60.32758
C,90.57411
A,20.2405
D,12.95837
B,93.88344
D,81.31325
C,74.60713
C,11.28336
D,82.95998
A,8.12281
A,52.52463
B,58.31933
C,37.48253
A,33.98303
C,61.17058
B,68.15062
C,38.78388
B,88.44085
D,40.02072
C,38.59898
D,58.71765
D,89.89467
A,21.28663
C,0.51136
B,88.60764
D,82.11615
C,55.80617
C,17.71002
A,32.65222
D,35.32351
B,22.10753
A,21.46206
B,2.27085
D,60.3784
B,6.3874
D,0.28601
C,12.71561
B,87.03204
B,33.6194
B,80.21398
A,90.27373
D,3.41197
C,78.95905
D,23.70704
B,28.14727
A,11.43342
D,55.12486
D,0.36825
C,14.40271
D,9.34953
C,52.56652
D,44.63165
B,69.53759
B,88.92489
D,87.78925
A,64.00387
D,31.58276
B,91.46057
A,13.74435
B,53.86639
A,5.82689
C,31.02354
D,63.25307
A,58.41623
D,17.75935
D,83.42509
A,71.20372
A,95.49913
C,85.5953
D,60.3718
B,20.72217
B,76.01793
A,57.92077
C,61.94738
B,9.87052
D,28.74866
B,9.96533
D,22.12189
C,26.30519
A,63.28143
C,69.1057
C,29.09071
D,88.67013
C,84.7182
D,61.19522
A,9.99286
C,38.83662
A,46.47362
B,15.79264
C,77.56585
A,62.12923
C,61.05735
A,46.55516
B,83.01071
B,61.01013
D,13.28981
A,18.21976
A,33.22175
C,53.05543
C,34.59026
C,60.92895
C,69.98923
C,21.85161
C,58.23354
B,63.15767
C,68.43168
A,54.32085
D,28.15415
B,87.34493
A,39.82266
D,86.93429
A,46.33091
A,58.83305
D,21.12538
D,40.21968
C,56.04515
C,69.46309
B,71.69744
D,91.81373
B,64.39476
B,92.55411
A,12.3161
C,37.49916
B,49.81047
C,47.92857
A,19.06068
C,92.85044
B,36.32989
D,34.01713
C,21.97748
C,46.80932
C,8.85588
D,57.80664
C,66.40766
C,53.1461
D,49.0213
C,65.07866
B,30.76136
A,61.51866
A,52.26104
B,38.43865
D,46.59153
C,22.2381
B,63.46156
B,8.05478
B,77.53249
C,54.49623
A,8.66153
C,63.03374
C,41.21596
B,80.63651
D,75.20217
D,68.10382
B,68.47573
C,4.90483
D,70.24221
A,27.76882
C,96.03928
C,57.2061
D,14.98548
C,83.88535
C,11.57324
D,86.5838
C,88.07177
B,34.06915
C,72.88028
D,36.94497
D,71.66908
D,21.54011
B,26.09528
A,19.66963
D,12.98313
D,76.05255
C,57.17803
A,93.37387
A,74.74002
C,61.15871
C,55.18149
D,76.93051
C,33.35881
D,69.40922
A,80.62625
C,32.41697
C,7.53767
A,85.44097
D,46.72695
C,39.07579
C,50.61749
D,66.06762
D,30.12792
C,11.96731
A,83.53631
C,0.67385
D,38.36421
C,52.0783
D,14.02572
B,99.62679
D,11.93241
D,99.62545
D,50.43678
A,40.71179
D,16.18971
C,85.37221
B,32.74086
C,77.74323
C,79.05444
D,6.87907
B,0.53046
C,75.8082
D,42.8787
C,38.39055
A,16.01046
A,27.87803
C,64.73792
C,0.35851
D,62.59993
C,63.28547
B,94.71141
A,17.09539
B,58.41887
A,74.02332
D,23.31913
B,88.0638
D,51.50825
B,78.30182
D,57.59295
B,18.12969
D,97.15925
A,67.6055
A,49.98014
C,0.86976
A,20.72598
A,21.05546
C,43.62378
C,32.84553
A,25.16094
D,7.69649
C,80.79855
B,79.51153
B,97.68779
C,22.80386
B,78.81323
C,44.08642
D,59.51813
D,2.82444
B,52.70786
C,39.1941
B,40.94377
B,42.79106
B,88.65999
B,52.51852
D,66.34937
A,45.00266
C,54.24032
C,56.06353
D,67.87665
A,59.63715
C,75.89306
A,5.81606
C,15.78354
B,59.25558
A,11.33254
A,6.34465
D,83.87387
A,7.76771
C,79.63291
D,96.2962
D,58.16523
B,75.67883
A,5.50139
A,42.18115
C,21.42924
C,32.51623
C,34.28917
C,85.75027
B,45.89819
B,77.8869
A,48.11134
A,72.44762
B,11.80283
D,70.21685
B,21.06678
A,16.04716
C,55.00712
D,81.32027
A,66.98596
A,45.76072
D,86.38409
D,79.83089
D,80.38144
B,85.45637
B,78.46806
A,99.70355
D,67.05546
A,28.34347
D,91.84146
D,43.93925
C,67.05913
B,4.80584
B,54.29169
A,75.6108
D,32.13957
B,77.25605
A,65.65903
D,69.06448
D,66.39416
A,66.10567
A,2.17017
A,6.40625
D,87.25386
C,73.69482
D,29.43566
C,66.65275
C,68.80589
C,96.3611
A,98.69218
C,51.76333
D,54.65121
A,16.78834
D,27.66912
A,96.90107
C,63.97783
D,44.83016
D,45.1932
A,2.22466
C,2.9029
C,73.51229
A,0.12627
C,57.68509
B,61.46653
B,62.20749
A,71.83255
D,60.10622
A,85.17435
B,54.58949
D,38.64549
C,6.52176
B,22.76973
D,65.95582
D,55.99404
C,6.98817
C,46.49761
B,27.77781
B,95.73795
D,51.90982
B,65.65693
C,56.9412
D,43.96539
D,98.14712
D,10.82057
C,64.42356
C,59.61378
B,86.48573
B,19.71981
C,39.28342
C,66.95476
A,40.98194
D,32.80994
D,64.50559
A,62.67177
C,22.39261
D,18.85315
C,96.01177
A,88.77925
A,31.47924
D,26.32196
A,64.96162
D,66.35968
D,80.12427
D,40.4271
D,19.22855
D,82.63755
A,21.70371
A,79.09188
D,23.16327
C,25.77452
A,81.97314
C,11.69165
B,49.54033
B,8.07478
D,47.06494
A,60.0972
C,33.30923
C,23.31891
D,43.28405
D,82.12194
B,89.76445
A,29.84308
D,29.51432
A,61.36042
C,85.24073
D,46.41199
A,68.88597
A,20.08639
D,20.76433
B,97.3657
B,31.86306
D,97.53124
A,83.64143
B,37.93295
D,12.85501
B,50.6292
D,8.28873
A,15.09849
A,9.98781
A,30.73494
D,33.59803
C,79.28578
C,45.48801
C,82.48305
A,48.07944
B,77.03157
C,85.47709
A,50.09593
D,7.11091
A,87.83257
D,79.01842
D,89.00211
A,1.44865
B,54.79298
C,70.90756
B,53.85311
A,78.4019
D,92.73035
B,30.70174
C,75.20577
A,0.77268
D,38.73389
C,11.30348
B,21.95832
C,76.56949
C,11.00116
C,20.92854
A,38.61664
B,36.42238
D,63.01215
C,78.98251
A,13.74561
A,92.59381
D,79.87665
C,58.74338
B,44.57696
A,52.22906
C,81.01392
C,16.18253
B,64.24754
D,29.08309
D,16.66306
D,76.80334
B,23.17602
A,8.24998
C,22.85747
B,62.02454
C,8.93809
C,58.28915
A,16.92591
B,5.94813
D,31.18327
D,37.31395
C,89.26409
D,25.38062
B,97.95578
B,75.14225
B,70.56832
C,19.85991
C,37.63807
C,29.00248
A,45.21951
A,27.54375
A,33.19901
D,44.58198
A,1.0088
D,25.83134
D,34.96783
C,69.00274
B,38.63649
B,17.99306
D,21.59314
B,61.26726
C,10.95009
C,58.43633
A,78.63288
C,0.15272
B,52.82763
A,63.82403
D,78.47488
C,1.13247
C,38.54648
A,14.40123
D,97.39427
B,51.81433
D,97.51945
D,47.53984
A,76.79453
A,36.77917
D,62.00869
D,45.07759
B,24.49097
C,84.97673
B,71.04689
D,16.48003
C,91.12929
A,36.03863
C,35.43587
B,47.89772
C,40.21197
C,47.64321
A,2.41071
C,84.43734
D,27.43172
A,53.83824
B,18.55443
D,0.29164
B,39.4904
B,41.02503
C,0.26596
C,83.63936
C,41.17449
D,96.43932
D,10.51089
A,44.05993
C,74.15647
A,40.31601
D,35.91309
C,95.62517
D,95.74462
B,71.39613
B,81.97051
C,66.3979
D,93.54271
B,49.81932
A,37.18417
B,58.36796
D,68.57061
D,71.77451
B,54.90804
A,21.49156
C,15.51811
D,97.5299
A,20.32601
B,47.22434
C,11.34066
D,95.54919
B,65.87885
B,18.06412
B,64.75162
C,92.29752
D,68.87765
A,95.10822
A,65.92647
B,26.82122
B,36.91654
D,90.6081
D,71.69215
A,13.08248
A,67.5789
C,64.30299
D,25.53519
C,33.95545
C,88.62885
A,84.86551
B,88.55548
C,37.00761
A,56.37814
B,19.86359
A,32.21732
B,57.01213
A,62.58732
D,29.46527
A,14.38872
B,75.31384
C,54.22231
C,72.63448
B,65.75099
B,71.65654
A,8.15715
B,91.74418
C,7.17159
A,2.52143
A,3.62981
B,87.46904
B,84.47185
D,81.34935
D,40.83927
D,96.98541
C,5.15473
D,49.91738
A,91.68047
A,85.26249
A,49.38868
B,47.77424
D,39.0414
B,78.14045
A,24.40174
B,57.97358
C,93.21626
C,88.36442
A,83.73909
C,63.03572
A,31.06575
B,45.09582
D,36.88774
D,38.08113
A,71.81811
B,26.901
D,34.75471
B,85.39674
A,30.58962
B,97.20595
D,79.39232
B,79.65732
D,56.61268
A,49.76826
D,66.1562
B,35.18308
B,93.12369
D,79.60786
C,3.267
A,16.54254
C,69.56951
B,47.61834
B,93.08214
B,17.23503
A,49.7236
A,76.96908
C,59.81369
A,92.31838
C,10.36103
B,68.4293
D,51.12319
B,63.24369
C,79.5305
C,25.62244
D,44.20461
C,88.2492
D,77.53044
D,5.39655
C,15.29753
A,80.89087
B,16.81402
A,86.3075
A,51.77337
C,54.27647
C,34.63016
B,73.8746
C,21.20853
B,95.25341
A,85.76135
B,92.81505
A,77.44172
C,43.34212
D,25.39831
D,70.41421
A,87.56181
B,87.92246
D,1.89303
C,56.50156
D,55.35633
B,59.12483
C,52.15266
B,39.72367
C,32.67929
B,63.5954
B,20.5435
A,8.91511
D,58.47426
A,48.29711
B,60.81869
A,31.91412
D,33.27943
D,9.52364
B,51.66316
C,97.76927
B,50.20215
D,69.2536
D,2.15743
D,50.73048
C,97.01377
B,96.11597
C,14.88536
D,82.10739
C,12.84665
A,38.2026
C,77.93423
B,12.55225
A,71.58853
D,25.68526
C,37.28033
B,19.18855
D,53.56125
C,96.22975
B,7.42006
B,68.97791
D,84.05907
D,47.87756
C,89.21357
B,90.68073
D,75.54207
C,8.72054
B,66.8436
D,73.95593
C,8.21199
B,23.00346
A,8.41695
A,76.43667
D,44.03694
B,67.68066
D,6.1676
A,28.14156
C,83.34772
C,24.25807
B,78.12056
C,72.37041
B,36.93946
C,92.75551
D,13.43029
A,5.55774
C,50.50727
D,58.02648
C,70.40892
D,71.31545
C,60.99124
C,29.42539
A,77.01094
B,37.72773
D,34.24656
C,66.43256
C,47.42818
B,78.09586
C,83.05329
B,46.40341
A,0.88838
D,88.53404
A,82.76558
B,99.95397
D,27.14661
D,8.12725
C,73.21193
C,59.85121
B,23.19247
B,2.70043
B,10.53539
D,83.29397
C,42.95312
D,19.86168
B,96.5076
B,41.04974
B,79.02779
A,80.23733
D,32.62288
D,63.1877
A,16.43922
B,99.65077
B,86.48464
C,41.03997
C,69.83834
D,38.56566
A,31.02977
B,35.86043
C,25.72867
A,86.828
A,62.45162
C,2.74179
A,7.31302
C,24.80278
B,48.75674
A,28.72174
A,70.99098
C,86.68276
D,36.88558
B,73.78478
C,55.08582
C,18.41879
C,67.39681
D,50.92694
A,7.12937
A,30.59876
B,75.20048
C,76.96697
C,51.44402
A,90.73201
A,85.55331
A,11.2619
A,28.76929
C,2.3817
D,26.27595
B,80.23094
C,0.80588
C,94.72939
C,4.48732
D,61.08192
A,47.34984
D,34.01226
A,8.61776
D,49.63949
B,56.7845
D,89.62693
D,28.82953
D,41.14108
A,90.05251
D,51.86569
A,90.46143
D,71.64903
D,2.42283
B,0.57066
C,13.41493
C,92.38677
A,83.00487
A,9.626
A,27.6852
D,17.94256
B,26.0874
C,22.44341
D,60.94553
C,7.48881
C,34.17198
B,83.15811
B,84.01905
D,96.50605
D,86.30486
D,45.87097
D,42.33792
C,71.98966
A,61.45582
D,57.48947
B,87.77069
D,69.82274
C,85.46664
A,37.36531
B,44.66103
C,33.23349
D,47.33377
D,37.13222
C,7.31015
C,75.84639
C,9.09889
D,74.18967
A,6.10799
B,0.58404
A,66.88947
C,93.47708
A,51.35045
D,97.28093
A,78.30188
C,9.30943
A,66.22029
C,94.61557
D,28.63164
D,71.02939
D,75.38956
C,69.65169
C,84.43225
D,38.90925
C,69.68775
B,37.56104
C,6.50414
C,84.68147
B,42.95144
A,74.2158
D,75.52257
C,89.96103
B,11.3711
B,85.4881
C,21.89408
A,50.35901
C,3.90833
A,38.20854
D,8.16212
B,58.93716
A,1.93454
A,51.22474
C,75.95878
D,77.02882
C,19.65757
D,89.66508
B,43.83445
B,7.78375
D,59.75254
D,53.95584
D,67.56301
C,25.10557
D,26.75252
A,90.15597
D,23.07287
A,59.79534
D,89.83775
C,67.22023
D,88.11725
D,72.14945
A,91.1835
A,18.83871
C,12.67454
A,52.29067
D,24.54777
C,36.68197
D,97.9122
D,42.7359
A,40.93192
B,24.52149
C,29.98392
D,52.56908
D,79.41628
C,45.76361
D,63.48301
A,5.38216
B,70.64268
C,64.03952
C,61.92128
D,33.27844
C,20.94619
C,14.60265
B,20.42934
A,37.65837
B,90.69869
B,32.77282
C,91.77842
B,37.53793
C,71.42784
C,11.71648
D,20.94987
C,89.45772
A,2.54156
A,2.89994
D,26.21033
D,39.84449
