Категория,Значение
C,62.87035
C,31.95072
C,85.74785
B,97.0975
C,25.42402
D,44.90084
B,57.51908
A,86.83882
C,73.2476
B,96.622
B,16.44436
A,55.6426
A,21.51323
A,74.43024
C,29.78165
D,69.86359
C,3.74757
B,75.23592
D,50.08476
C,41.28575
A,27.02209
D,43.08518
A,32.22289
C,65.33151
B,85.40693
B,51.16941
B,14.62922
A,37.71682
A,5.69824
B,25.32389
C,11.4106
D,86.66268
A,22.28913
B,44.40766
C,57.74362
B,86.24683
C,54.77582
B,9.62088
D,86.88177
A,73.13078
D,51.0849
A,0.98769
D,23.34047
C,92.94603
A,89.81599
D,30.60648
A,42.02694
A,75.26874
C,12.60262
D,44.88788
C,97.9247
B,1.09042
D,32.70558
C,46.76565
C,42.13013
A,1.36931
C,55.81355
A,15.82114
B,22.23954
B,15.76424
B,14.21328
C,14.29124
D,80.93939
A,47.91327
C,98.26747
C,11.1984
D,1.9563
D,12.17984
D,68.9141
C,22.90543
C,2.60747
D,33.65699
C,36.74376
D,59.5139
A,28.1715
C,9.06182
B,65.78058
A,52.38843
C,72.70723
D,80.0562
A,49.93838
B,68.40908
C,28.3112
B,42.42292
A,77.55714
A,98.70257
C,58.70162
C,15.09124
A,52.93656
D,69.61857
D,88.67211
A,8.54424
B,24.41754
B,25.927
C,24.0741
B,52.07842
A,5.5754
C,63.03224
C,27.72787
C,49.90177
A,28.79909
D,22.71928
C,34.89849
D,75.84109
B,94.88316
C,17.10517
A,32.67405
A,95.04574
B,59.7492
C,97.94197
B,22.30478
C,79.56255
C,88.94485
D,37.73232
C,41.20489
A,47.85407
C,63.96694
C,23.35602
C,69.6314
A,33.25876
B,65.50137
A,64.39635
A,44.26265
C,66.76583
D,54.96993
A,53.84224
D,2.0706
B,97.86462
A,93.74176
C,61.36244
B,26.51785
D,18.31623
B,84.98012
D,13.74364
C,23.99729
A,4.40889
C,86.73945
D,90.00992
D,5.45831
A,1.27274
C,65.18262
D,53.67185
D,75.65025
C,76.07845
D,36.05717
A,39.0272
A,23.95404
A,96.55945
B,70.21289
A,62.65672
B,92.16429
D,35.11373
C,37.11453
B,59.06927
B,96.66726
B,69.95262
C,6.36286
C,2.36435
A,95.67836
B,49.5846
B,23.34499
C,61.44728
B,87.70457
B,47.50675
D,55.47139
B,19.46294
D,57.84201
A,37.87376
C,4.39466
B,30.03935
C,65.96478
B,29.96704
C,54.21235
B,34.14224
B,13.12768
A,35.72465
A,32.07286
B,40.82179
C,10.70933
B,44.08535
D,86.90065
B,73.27384
A,48.55073
B,48.79808
A,4.89496
D,93.94825
A,13.50159
A,41.51391
C,54.36996
C,73.99017
D,51.15721
D,77.8903
B,66.89705
B,64.258
D,19.77429
C,78.59432
B,45.46708
A,99.15247
D,76.37155
B,30.8829
A,93.71634
A,6.36297
C,26.82811
B,32.92711
B,77.47438
C,79.14529
D,27.85193
B,64.14659
B,49.4484
C,33.66716
A,7.34279
D,19.68957
A,54.45557
D,27.72307
B,15.07373
D,65.32512
B,51.74788
C,64.88623
A,95.13924
D,21.08446
D,27.34719
B,32.32062
C,54.20132
C,99.71457
B,10.07815
A,92.38584
B,12.32769
A,50.77671
A,76.22522
D,78.39281
B,45.82142
B,34.15923
A,81.32836
D,83.76604
B,40.15666
D,29.2119
B,87.94199
A,56.83381
A,41.61587
C,91.79625
A,49.13928
A,76.43358
A,30.43058
A,23.96405
B,13.44829
D,56.9104
B,74.01302
B,34.9854
D,78.1857
D,56.47994
C,86.58441
D,55.97876
A,15.75655
D,81.15028
C,41.8161
A,38.15741
C,40.90694
B,65.15093
D,97.06031
A,54.73247
A,18.24969
A,38.37929
B,78.56328
B,47.87456
C,41.08009
C,16.58764
A,97.61694
A,65.72003
C,7.40825
C,23.82937
D,99.37431
A,46.44872
B,1.03729
A,83.51307
D,23.9924
A,27.39571
D,47.53624
B,87.35863
B,9.42805
C,78.55281
C,5.11208
A,94.16096
A,21.00599
C,36.15024
A,97.46408
B,59.26595
B,6.40532
C,11.68245
C,73.98184
C,5.79454
B,19.59574
C,19.71851
D,6.92068
D,74.75658
B,3.36788
B,13.65754
A,26.86897
C,97.01853
B,78.37229
A,49.12123
A,59.28677
A,29.28511
D,27.34007
D,91.07652
B,41.90829
D,63.37953
A,93.43636
D,36.41225
D,31.38221
D,7.60143
B,56.15526
A,23.37107
C,38.3831
D,97.49025
C,14.04221
B,96.30959
C,49.57512
C,46.16059
A,81.15424
B,97.44109
B,20.52407
C,37.75501
A,79.79001
B,75.97381
C,44.92299
B,88.29643
D,98.81784
B,70.26099
B,46.48395
A,84.29876
A,90.92683
B,36.18552
C,43.86196
B,36.77412
A,23.4473
B,74.26423
A,62.93854
C,83.87843
D,27.89644
B,17.59654
C,72.72578
B,95.99951
C,2.296
B,38.55682
D,69.90967
C,14.15589
D,71.42897
C,75.35616
A,14.26787
B,32.25595
A,86.51575
D,57.93408
A,48.21491
C,65.82616
C,55.23891
A,86.1046
C,89.15213
D,77.5026
C,84.03456
A,79.5428
C,44.04225
A,83.45033
C,39.72627
B,91.20329
D,94.05541
B,33.86419
D,95.57561
A,92.85797
B,46.51498
B,67.52522
A,56.14191
B,71.74232
A,40.63126
C,85.46813
D,58.80251
D,12.90729
B,92.30354
D,94.117
C,80.02065
B,90.01542
C,78.49561
C,27.1787
A,92.6663
A,41.80691
D,23.54397
D,78.53557
D,12.26903
D,41.91395
A,97.49844
D,26.2988
B,94.42901
D,23.32508
C,74.05717
D,19.3501
D,83.7675
C,73.56984
B,37.85925
A,65.1035
D,30.1992
D,68.58441
D,99.86806
A,21.56256
A,38.31395
A,98.77842
B,19.41505
C,54.95203
A,27.99845
C,90.73692
B,51.739
B,74.39617
D,95.81769
D,98.46036
C,89.77866
B,90.85351
B,9.95172
B,7.25889
B,9.99002
B,40.30098
D,82.92795
B,30.58078
C,58.66533
C,73.60508
B,38.52746
D,47.88249
D,67.74463
B,61.91069
A,59.17355
C,38.24769
D,29.9964
D,23.85441
D,62.83596
B,71.07996
C,64.29217
B,65.76024
C,31.10491
B,27.06626
C,77.95906
D,55.34821
D,93.84816
D,76.82114
B,99.01166
A,14.59278
D,99.9161
A,59.69557
A,91.80776
C,86.28626
B,50.48052
A,68.83282
D,73.1472
B,80.48454
C,36.86144
C,19.54229
D,40.48994
C,16.89334
C,23.65763
C,4.99327
C,53.41181
D,94.81253
C,26.52234
C,6.08978
B,73.06338
C,82.29748
A,39.82924
C,12.55949
A,48.27231
A,28.49367
B,44.96277
A,8.07083
B,75.87178
A,78.87112
C,87.31174
A,63.04555
B,49.11184
D,13.54122
C,69.73354
A,38.97254
A,89.37127
B,90.83511
A,32.12198
D,52.77972
B,87.0184
B,50.36714
B,73.19868
D,42.96376
C,87.39058
A,50.24199
B,60.18604
D,66.59354
C,75.12369
D,42.50271
B,92.2836
A,71.43782
D,87.44208
A,29.48556
A,99.03409
B,25.44414
B,29.3635
C,91.09313
C,25.72986
D,41.18163
A,41.33031
B,72.52811
D,83.96246
A,60.912
C,42.72578
B,53.08781
D,2.82748
C,66.40538
C,89.37254
A,34.69598
D,74.90039
D,15.45501
B,91.45028
C,86.015
D,95.27397
C,79.6694
D,39.6463
A,88.16405
C,47.32929
A,21.21388
C,44.22164
A,18.40132
C,32.78827
B,24.12783
D,98.29933
B,37.64111
D,41.10444
D,59.72794
C,16.5184
A,11.24907
C,11.30184
D,60.43509
D,64.80681
A,63.08064
B,52.81061
A,20.01845
C,81.82434
B,70.27256
B,20.93205
A,71.01191
B,83.6655
B,14.44675
C,9.923
B,67.37035
D,74.23423
D,58.29321
B,43.17662
A,32.4185
B,3.58466
B,12.13182
C,89.4725
A,80.09216
B,1.60509
D,23.48203
A,5.34369
D,95.69336
C,54.06619
A,10.66928
B,5.50212
A,69.67179
C,44.8174
C,46.45442
B,26.63623
B,40.88354
A,32.46368
C,13.34286
A,62.60877
D,3.7862
C,87.44761
A,19.46166
D,54.9824
B,77.95896
B,42.2169
A,17.56003
B,15.05238
C,19.2362
D,85.35542
A,45.4061
D,61.19161
A,23.70978
C,22.04382
C,90.25894
D,9.17941
C,46.05998
A,65.7288
C,71.11958
A,41.47106
B,28.64355
A,47.8569
A,77.67585
D,68.03804
A,94.24729
B,91.5013
D,67.78869
B,16.95062
C,70.51027
B,34.09188
B,1.18251
D,42.38279
D,4.54078
D,53.2134
A,60.9194
C,97.28439
D,89.93939
D,69.24784
B,34.24462
D,42.70017
A,41.80977
C,53.47237
A,88.19137
C,83.87125
D,48.27147
A,0.41002
A,20.64072
D,9.6757
B,77.42623
B,86.75707
B,7.8601
B,48.80796
C,3.69107
D,97.76132
D,2.36013
D,4.40513
B,8.77883
D,58.50823
C,37.26333
B,30.61786
B,58.73594
A,4.04843
D,49.95501
B,13.74013
B,25.25747
A,10.34275
D,88.95281
D,26.56072
C,94.19596
D,85.94925
A,43.2454
B,92.4626
D,38.84642
A,48.3827
B,72.30207
C,83.56715
D,4.82385
D,53.37038
A,96.50321
D,64.75634
B,68.01365
D,37.62436
C,5.91782
C,96.0757
C,47.33225
C,81.73951
B,86.13624
A,78.16952
D,19.59102
D,4.89297
B,83.24242
C,13.08005
B,60.0588
B,70.32262
D,17.06088
C,13.2165
D,75.17277
C,23.46672
B,21.57498
B,91.36317
B,19.91938
A,6.47144
D,78.51019
C,7.27805
B,34.66764
C,27.11298
A,2.98408
B,7.70549
B,58.52077
A,22.69932
B,37.25757
A,96.10373
D,14.1747
C,38.64757
B,63.99973
B,90.95358
C,57.31817
B,21.83429
C,80.83691
A,32.65953
B,65.09017
A,58.22462
B,26.53883
D,5.12643
B,89.24979
A,71.37481
D,48.05699
D,74.45516
A,41.66488
C,23.25074
A,0.38551
D,67.65164
B,58.97084
C,49.34583
D,47.12172
D,94.09732
D,33.33411
A,3.49604
C,30.03917
C,8.26007
D,69.61291
C,62.76383
A,81.61749
B,16.86961
B,53.20927
C,94.14368
B,74.63275
A,57.83206
C,4.4848
B,49.13061
C,32.26624
B,53.5971
C,30.89753
B,61.10255
B,97.923
B,55.86443
A,65.37118
A,92.14784
D,53.92597
D,44.27155
A,38.68115
B,62.64738
D,83.96181
C,18.3955
A,91.18192
A,55.82885
C,14.36609
D,90.89757
B,8.77212
D,32.40861
C,42.24934
C,43.30856
A,36.63085
B,57.06404
D,45.5037
B,80.46444
B,93.00539
B,22.49742
C,45.90037
C,84.93306
D,32.41925
A,33.37387
D,16.62048
C,0.79776
B,23.02615
C,4.50741
B,9.05508
B,26.27463
D,75.1405
B,49.15574
A,67.07437
C,7.22776
C,83.60352
B,22.59038
A,6.42445
C,90.82673
C,4.47276
A,19.01036
C,90.30936
B,40.90817
A,44.24735
A,12.61517
B,9.19731
D,39.54989
D,74.63849
C,1.32603
A,35.32721
D,30.8175
C,61.20502
C,99.75927
C,98.06528
D,57.24142
A,78.76701
B,84.90687
D,38.8773
B,46.15644
A,39.56793
A,44.29925
C,14.23619
B,84.41288
C,80.18494
B,15.63624
D,0.46508
A,95.57491
A,52.9184
C,34.03897
A,85.41439
C,42.38207
D,12.91272
C,87.88839
C,51.09488
A,54.84705
B,30.01264
C,53.2465
A,46.69784
D,69.25617
D,35.8982
A,34.76277
D,21.29771
A,98.02217
B,85.30867
D,88.15595
D,0.70581
B,34.82779
D,48.45061
B,92.5154
A,85.56639
A,12.35054
A,33.60039
B,87.38279
C,62.29931
D,22.09877
D,15.63412
A,4.19454
B,0.18156
D,79.57513
C,65.88002
A,33.89008
B,84.42122
C,68.64114
D,41.25548
B,20.51922
D,87.17511
B,94.19502
A,77.58242
D,87.50569
B,73.65321
B,45.23105
B,65.32883
A,17.76979
C,55.31616
A,85.07437
D,92.21657
C,73.90797
D,76.181
C,5.89
D,37.8623
D,3.42153
A,92.21748
B,35.41682
D,63.70726
C,43.51595
D,26.0089
B,11.30042
B,12.194
D,27.97067
A,17.85327
C,8.53567
A,54.04182
B,92.9899
B,72.07691
A,33.36472
A,44.13959
A,56.71682
A,35.78874
B,25.56689
C,91.88401
C,38.44829
D,97.19388
B,92.18538
B,30.96013
C,99.92915
C,19.67757
C,72.73696
C,66.70288
C,81.31937
C,77.39353
C,76.62494
C,3.46095
B,39.33296
B,20.43064
B,90.8049
A,33.63585
D,29.33622
D,7.30517
C,54.86657
A,15.09886
D,78.24871
B,11.24255
A,18.14889
C,87.02037
C,23.0392
D,34.15082
C,89.95017
B,61.13132
D,55.10962
D,77.84687
B,59.7547
B,25.57637
C,53.90612
C,81.73546
B,7.19077
D,16.71734
B,50.00347
D,14.48781
B,9.11562
A,43.53216
C,15.85173
B,21.76284
A,82.76962
B,69.2988
C,61.03702
B,57.14254
D,34.36123
D,89.29193
C,78.03228
B,52.45131
C,12.87333
D,4.07724
B,82.15066
D,53.94147
C,9.94287
D,70.97405
A,1.56285
A,93.89833
D,55.68854
D,33.67516
A,84.16601
B,66.83321
A,86.89586
A,71.81433
A,60.08607
C,37.58685
B,30.67175
A,87.71425
A,73.54147
B,83.22032
B,63.43499
C,67.53284
B,40.3018
D,60.04701
A,43.46964
C,93.57625
D,73.12074
A,38.00694
D,3.27658
A,30.80378
B,13.09321
A,38.38616
C,7.9644
B,75.99923
A,5.69233
A,23.0316
B,48.41705
C,6.849
A,53.86686
C,38.30026
B,19.14556
C,96.37683
A,31.58915
D,42.48222
C,61.306
B,0.14662
C,77.36267
C,7.38692
A,92.75249
B,41.34587
B,79.76449
A,30.85072
D,65.49184
C,37.66104
D,79.08506
B,33.09402
C,28.64869
B,20.16465
A,51.57468
C,99.82312
D,27.53789
B,6.92014
B,89.76121
B,56.0503
D,16.97779
C,34.03321
D,41.34688
C,38.97691
D,16.32557
B,66.81081
C,23.03766
D,5.53059
A,44.7628
A,8.19032
D,77.1469
D,94.88707
D,27.56401
C,37.64519
A,13.58154
C,4.54065
C,23.15214
B,61.15013
A,30.55435
D,29.4099
D,27.48308
B,42.63122
B,63.18131
C,98.63996
D,40.96231
B,62.36853
A,53.07264
B,74.18369
C,67.75557
C,0.38963
C,75.98199
A,0.70682
B,93.07244
A,66.12002
C,12.02442
D,87.92073
C,12.3485
A,13.83785
B,12.91056
D,33.21595
A,92.56622
A,62.87227
B,27.70474
A,7.9216
D,63.59994
D,38.15624
B,21.93596
A,15.99612
A,70.01831
D,51.52901
B,50.73755
C,63.13628
C,83.95469
A,18.10969
A,32.06775
D,18.23832
B,42.06798
B,34.44024
A,11.82742
A,93.02784
B,63.90371
D,70.57443
C,64.71508
B,46.14592
C,81.18205
D,89.8134
D,36.14187
A,70.19541
A,19.68802
B,72.90612
A,20.2393
D,40.38629
B,17.40842
D,48.52584
C,5.63758
A,94.02145
A,98.55184
B,84.53736
C,18.76909
C,20.07394
B,86.54239
B,62.38018
C,43.31925
A,0.07447
D,56.68841
B,66.51449
C,40.47301
B,33.50862
A,49.90069
D,21.46944
D,79.32335
C,89.32892
D,0.28877
D,67.32031
C,68.25971
C,84.53612
C,49.65408
C,2.5999
B,72.77985
C,14.30721
C,29.63633
D,65.558
A,18.04097
A,88.81217
B,89.89945
A,97.54408
A,35.36671
B,50.96137
B,90.59223
B,79.00219
A,61.35296
D,56.03945
C,9.286
D,37.10935
B,40.84698
B,83.75958
D,22.8026
A,50.42799
D,34.14719
A,59.36295
B,24.40724
D,80.91109
B,88.59973
A,7.4888
D,21.59057
C,25.28641
B,45.65677
B,8.5321
B,69.53471
D,87.81458
D,50.96398
A,53.60251
B,72.81143
C,33.6962
B,72.74243
D,62.22736
A,58.12413
C,20.42539
C,5.76046
D,46.41417
D,24.50085
C,62.60081
C,80.0397
B,31.54903
A,92.75347
B,46.67566
C,82.77501
C,40.81376
D,64.39247
A,18.42004
A,21.03541
A,69.26986
B,31.11762
A,99.22362
B,77.58681
B,99.02538
C,5.83402
A,79.33504
D,82.47543
A,56.46573
D,53.23046
B,60.36472
A,51.65886
B,35.97608
D,16.33258
C,77.82102
A,17.05876
B,83.90138
B,5.83899
C,37.76915
B,73.36309
B,82.3205
C,90.26791
D,59.00754
B,45.5745
B,65.35022
A,77.9211
C,65.93008
C,49.16583
A,55.09918
C,92.89082
C,47.37292
B,96.42637
B,20.78666
A,18.87195
A,56.30882
C,13.18039
B,22.28294
B,26.02566
A,85.80314
B,29.52024
D,68.34286
B,40.24312
A,66.4325
D,13.45017
D,8.87509
D,38.20602
A,53.2082
B,78.96621
C,96.21266
B,58.33712
A,11.62969
B,84.50128
B,4.14671
C,58.11963
B,30.83683
D,76.96346
D,89.65737
C,93.57708
B,26.87127
B,7.51152
C,45.3562
C,0.34619
C,21.78798
D,19.95945
C,23.13086
C,82.4461
B,45.58602
A,84.64978
D,43.27928
D,31.83852
C,38.0938
C,80.01797
D,81.48298
D,54.13301
C,67.15632
B,97.95705
A,73.52719
D,8.91285
B,90.22735
C,87.47006
D,42.28424
B,51.11733
C,53.87971
A,52.18621
B,54.6171
C,77.98323
D,27.01432
C,87.73997
D,88.29702
A,29.07958
D,63.9171
C,9.14594
C,11.30983
C,63.95634
A,12.47695
C,34.91874
A,34.89195
D,58.35347
A,37.7143
D,79.64178
C,56.73197
D,51.80822
A,89.89082
C,47.60269
B,0.60172
B,22.68153
D,11.0344
B,40.27709
C,15.63469
A,1.20825
D,75.95738
D,47.53307
B,81.07136
D,21.29655
D,82.86059
A,74.46236
D,3.25811
C,58.14086
A,55.89072
D,45.6649
C,35.31662
C,6.3179
A,74.07495
B,39.39107
A,82.78217
A,93.89751
B,61.21186
D,50.03767
A,89.91263
A,52.96241
B,84.68849
D,92.53007
D,3.18831
A,73.38851
D,19.35067
A,96.74848
B,63.42397
A,33.16706
D,34.762
C,67.45196
B,57.0744
B,91.47202
A,39.21617
B,97.13823
A,97.26836
D,55.11205
D,24.77857
D,5.98197
D,80.06039
B,61.63039
B,31.29274
B,52.53681
C,22.7815
C,19.03963
D,64.30631
B,79.59825
D,83.75751
C,22.4454
A,6.13174
D,73.87228
B,49.6835
C,14.94458
C,79.98936
D,97.36109
C,78.64936
B,52.42567
B,64.80847
C,72.74887
C,59.76925
C,27.36237
A,86.88568
C,21.22415
B,13.35974
C,24.66991
A,47.2899
C,61.38498
D,91.41773
C,95.31176
D,8.40053
C,10.90938
B,74.21056
C,81.4871
B,23.60105
B,56.82196
B,44.78848
C,13.26488
B,49.81573
B,48.59549
C,8.63536
B,4.32125
D,30.56959
B,48.23833
D,90.93711
C,99.51421
B,65.55421
C,62.10616
D,86.96642
C,55.39212
D,41.27788
A,99.60466
D,94.69335
B,31.04762
C,96.46468
C,11.83911
A,49.46486
B,46.5349
D,5.45002
A,65.11878
D,83.14072
A,92.52633
A,31.48619
D,28.06652
B,28.55853
A,64.32472
D,41.33902
C,61.56043
A,61.40944
A,1.93948
A,20.57369
C,48.90413
D,81.48502
B,10.23273
D,89.62976
A,71.15191
C,69.01293
B,8.94686
C,5.6198
A,72.30582
A,45.37927
C,18.77651
A,81.67611
A,17.01973
D,57.19521
C,74.94439
A,82.86756
A,56.96178
D,89.09761
D,26.0269
C,92.62523
C,86.37833
A,4.46483
B,27.8636
A,41.99876
A,88.23066
C,55.64069
C,97.11472
B,87.20755
A,78.71333
B,83.34419
C,40.06017
B,54.75538
D,4.35432
A,90.97853
C,5.22587
A,28.91334
A,38.65696
D,56.09465
C,78.38511
A,72.25042
B,4.37038
D,30.04999
C,87.02002
B,90.84708
B,35.26906
D,4.07512
A,10.62636
C,61.71036
D,26.67941
A,61.3207
C,17.75331
B,70.73602
B,69.00461
D,8.60576
C,8.07432
B,44.08493
C,4.90022
B,83.95742
D,96.34288
B,58.83368
D,43.22271
A,51.4301
A,81.44575
C,41.11583
C,29.1813
B,86.8642
A,13.20262
D,79.45978
A,20.34336
A,84.32335
C,22.09077
A,0.36352
C,25.01021
C,52.29686
D,75.90811
B,61.01518
C,53.55273
C,17.77507
C,31.74122
C,83.16003
C,74.69983
B,13.31688
D,47.80483
C,60.93376
A,64.37947
D,75.65993
C,17.70199
A,94.0095
B,5.51582
D,57.02063
D,5.00474
C,32.26456
C,55.56308
C,45.6007
C,11.39815
D,84.5397
D,29.72161
B,50.8345
C,81.39564
B,45.32317
B,85.53273
C,21.70363
C,49.47656
A,3.54582
B,87.43345
B,64.43242
C,22.98881
A,88.00611
D,42.61538
D,41.86915
B,39.35972
D,5.91784
A,71.10954
A,33.17844
C,88.08505
A,13.83922
C,92.88941
D,98.78254
A,28.98534
A,76.41181
B,42.46434
D,71.4537
B,15.81182
C,61.88103
D,86.79432
D,69.50967
D,73.27743
B,97.44519
B,30.39593
B,8.64483
B,82.6091
C,97.25893
C,55.22661
D,20.07249
D,64.59177
D,6.71984
A,38.83841
D,40.51077
D,62.52058
D,61.65584
A,92.57309
B,59.92251
D,25.80451
D,58.28581
B,96.6011
A,65.55751
D,77.37134
D,22.31635
C,49.51756
A,11.19007
A,69.54769
D,48.18603
A,73.68141
C,56.8185
A,8.28411
A,85.04266
D,83.27075
D,42.33883
C,90.44292
A,51.99409
A,52.2213
D,44.8419
A,31.82303
B,94.04638
C,24.10072
C,33.38881
C,62.81634
D,14.23292
C,64.07598
A,20.12319
B,67.44754
B,47.6404
D,22.93667
D,81.77461
D,66.08674
B,14.64998
C,86.37588
C,76.47342
A,12.20454
D,37.19108
D,0.35461
A,46.60729
D,49.15129
A,1.00591
B,32.60689
C,64.1112
D,47.95649
B,15.16931
C,11.27247
C,48.38369
C,15.4247
A,4.6043
B,68.50501
D,37.88736
C,32.92594
D,35.66604
D,21.59546
C,49.12258
D,46.76555
B,64.47488
C,21.19685
D,10.99641
B,17.08133
A,86.50962
D,23.02594
A,64.98687
C,7.13464
A,49.28211
C,61.94668
A,73.97893
D,74.40774
A,10.05421
A,91.518
A,61.38598
C,0.97527
B,49.53628
D,7.33714
C,64.27631
A,78.91543
A,94.10651
C,61.57244
A,15.38634
C,70.36305
A,34.28876
D,60.11767
A,0.45347
B,59.05677
C,58.20867
C,77.74136
A,43.79276
A,22.781
B,62.75339
D,77.12759
A,68.81125
C,10.02451
D,70.41107
A,37.55723
B,92.66482
C,39.60177
C,2.26441
B,15.44772
C,36.49844
D,81.96099
D,94.37851
A,24.3789
B,77.83899
D,45.59886
B,85.99367
D,97.6059
B,85.31389
D,59.3181
D,14.70423
C,63.20787
B,27.95884
C,18.87434
A,24.34268
D,15.96024
D,51.19887
B,58.90068
D,53.20619
A,77.9638
A,69.19685
B,64.79068
B,90.22887
C,65.38033
B,72.22018
D,2.13889
B,47.62161
C,17.88825
C,57.92022
C,53.51335
C,48.34441
D,72.66439
B,65.19506
B,53.42214
C,81.48402
A,26.75157
D,31.44501
A,33.04371
B,87.24783
A,34.86461
A,11.5876
A,30.53895
A,85.07376
B,83.17612
C,75.78122
A,71.78789
A,11.96853
A,46.42897
C,47.80212
C,43.76656
D,7.10726
B,42.46363
D,37.57427
A,62.04442
B,67.97014
B,32.81172
D,19.30748
B,72.0799
D,93.82962
B,36.42753
C,83.80116
D,9.56804
A,32.00093
C,78.49939
D,47.65598
A,78.06871
D,94.79667
A,58.80336
B,15.35187
B,9.29765
B,73.32217
B,32.05448
C,92.9359
D,76.79176
B,74.76018
A,56.93857
C,40.87025
C,28.07876
B,83.16723
A,71.15353
B,57.76787
A,72.35986
C,97.57978
C,19.45874
C,0.8337
C,81.11303
D,81.84252
C,47.21693
C,27.51098
C,52.94631
A,33.42623
C,97.09674
C,17.86189
D,65.71643
D,6.83485
D,68.21867
D,99.4506
A,13.58245
A,57.60461
A,35.13985
B,41.50043
D,5.87002
A,14.6792
C,58.50723
B,0.24806
C,97.59552
B,13.95536
A,98.37505
B,18.60613
B,31.5747
B,99.8579
B,95.41745
B,40.99981
A,24.36534
B,63.46195
A,18.48079
C,79.38691
B,2.72979
D,37.62477
D,31.98341
C,72.10377
C,3.67134
B,37.24051
C,93.16683
D,25.78183
D,42.42401
C,34.9302
A,59.38329
C,9.92298
B,44.7191
A,92.67253
A,54.95583
D,20.08788
B,28.96857
C,94.59192
A,87.22281
A,5.18242
A,21.75028
B,29.94631
D,83.00615
D,42.02706
B,87.9175
D,75.41333
C,63.75997
C,29.36738
C,61.72643
A,29.90225
C,87.30267
A,91.08197
A,70.20572
B,91.72639
D,80.66244
C,31.86316
B,31.48977
D,73.56871
C,6.8543
C,85.92311
C,53.73153
A,32.82451
B,53.30301
B,87.80189
B,47.03929
B,35.06712
B,48.39404
A,63.44404
D,55.14168
B,53.17085
B,52.69911
B,7.64055
C,42.60122
B,95.83659
C,22.08499
B,34.17558
A,69.22729
C,45.7211
B,18.00557
D,42.61415
D,35.55682
C,24.76416
A,52.5331
D,49.11648
A,13.43964
C,12.78357
A,80.17954
A,0.49317
B,60.09529
C,36.97721
C,39.26726
D,24.8016
C,19.26449
C,24.09187
D,86.73282
A,60.80514
C,97.60239
A,79.07573
C,45.41554
C,14.82136
D,6.03372
C,53.80595
C,75.02097
D,34.91469
D,94.7279
C,36.65075
C,80.78319
B,63.40091
D,39.68409
C,27.95077
D,82.87989
C,69.91353
B,4.88255
C,61.83312
B,62.35802
A,95.97106
D,54.54
A,59.28825
C,86.6326
A,21.15531
C,16.19859
C,88.52343
A,6.33192
A,77.88222
B,23.07699
D,35.57799
C,81.97631
C,86.40746
A,30.96539
A,42.53943
D,82.98211
D,88.60095
A,95.52382
C,37.67265
D,75.67966
A,26.2581
C,61.71234
C,32.63351
B,23.00035
A,0.91667
B,73.70119
D,64.82579
A,69.93312
A,59.07419
B,75.9274
B,30.02
B,9.56081
D,63.04961
D,96.35089
C,69.8157
A,12.90285
A,45.98431
D,18.06769
D,5.702
A,8.70902
B,65.62063
C,67.2735
A,91.27569
B,27.10865
C,37.63846
B,85.42125
C,82.80727
D,51.90629
C,33.08253
A,22.74314
C,94.75802
B,96.08092
B,8.87501
D,34.2681
A,7.19436
D,76.1179
C,21.29384
A,46.23293
D,54.02637
C,89.4683
C,78.17361
C,38.76715
C,61.41781
A,22.05985
B,64.04191
D,1.07302
B,66.52062
A,68.67652
A,85.24661
A,7.16543
D,92.21214
B,29.97487
B,44.76556
C,76.33515
C,57.53941
A,94.0077
C,90.27838
A,13.14333
C,27.00851
D,49.42437
D,5.19811
D,45.3789
B,35.31964
A,43.80406
D,81.81625
D,66.9041
B,10.20963
D,69.33751
B,57.35697
B,18.33323
C,85.50309
B,94.43066
B,81.12004
C,7.65452
D,36.10225
D,36.96923
C,2.61039
C,34.34211
A,4.80916
D,68.28745
A,86.6233
A,2.84252
B,55.27663
C,19.9604
A,86.91455
C,41.10993
D,57.5321
A,78.36113
B,5.58034
D,47.85592
D,37.30434
A,68.66434
C,95.63561
C,20.14749
C,79.79399
D,24.53852
B,92.05965
C,14.56642
D,92.7325
A,5.98731
A,3.25204
D,61.93122
D,66.06714
C,34.19402
D,29.38521
C,66.58664
D,50.7927
C,65.06729
C,77.26227
C,68.21921
B,21.03906
D,94.22057
A,50.57913
B,0.01184
D,0.94345
A,2.36886
C,52.44864
C,95.3942
A,60.10156
A,42.41353
C,76.77932
B,20.88942
C,19.30699
B,82.38984
B,57.8794
A,1.0697
C,57.12009
C,91.64995
A,46.85128
C,19.37257
B,89.06589
B,98.61984
A,45.23333
B,90.99571
C,1.11045
A,67.94303
D,83.51676
A,10.96707
B,88.44284
A,59.92861
B,42.27124
B,99.57184
C,41.43407
B,29.00982
C,22.84218
D,97.6164
D,35.63779
C,99.82253
C,86.09055
B,79.40887
C,90.08492
B,82.53682
B,79.11323
D,17.30376
B,61.38034
A,93.94037
C,58.53545
C,96.02559
D,58.06338
D,69.57287
D,61.40512
A,51.77631
B,41.03707
D,80.07567
B,32.48603
D,87.4603
C,53.14324
D,5.25406
C,47.28487
C,20.15065
B,96.59266
B,58.21526
B,98.93269
A,70.31444
B,46.35894
D,27.75728
B,64.04364
D,46.04196
D,81.68462
A,94.34786
C,27.52779
